MSOA11CD,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E02004423,MW,0,0,0,0,0,0,0.04,0.1,0.17,0.25,0.32,0.4,0.47,0.55,0.62,0.69,0.76,0.83,0.89,0.95,1.02,1.08,1.13,1.19,1.24,1.3,1.35,1.4,1.45,1.5,1.53
E02004424,MW,0,0,0,0,0,0,0.02,0.04,0.08,0.11,0.14,0.18,0.21,0.24,0.27,0.3,0.33,0.36,0.39,0.41,0.44,0.46,0.49,0.51,0.53,0.55,0.57,0.59,0.61,0.63,0.64
E02004426,MW,0,0,0,0,0,0,0.05,0.11,0.19,0.27,0.35,0.43,0.51,0.58,0.66,0.74,0.81,0.87,0.94,1,1.06,1.12,1.18,1.23,1.29,1.34,1.39,1.44,1.48,1.53,1.56
E02004427,MW,0,0,0,0,0,0,0.12,0.28,0.49,0.71,0.93,1.13,1.33,1.54,1.75,1.94,2.13,2.31,2.48,2.65,2.81,2.96,3.11,3.25,3.39,3.53,3.66,3.79,3.91,4.03,4.11
E02004425,MW,0,0,0,0,0,0,0.11,0.25,0.44,0.63,0.82,1,1.18,1.37,1.55,1.72,1.89,2.05,2.2,2.35,2.49,2.63,2.76,2.89,3.01,3.13,3.25,3.36,3.47,3.57,3.65
E02004432,MW,0,0,0,0,0,0,0.43,1,1.75,2.54,3.31,4.04,4.76,5.51,6.23,6.93,7.6,8.24,8.86,9.45,10.03,10.58,11.11,11.62,12.11,12.6,13.07,13.53,13.96,14.38,14.68
E02004433,MW,0,0,0,0,0,0,0.02,0.04,0.07,0.11,0.14,0.17,0.2,0.23,0.26,0.29,0.32,0.35,0.37,0.4,0.42,0.45,0.47,0.49,0.51,0.53,0.55,0.57,0.59,0.61,0.62
E02004429,MW,0,0,0,0,0,0,0.25,0.57,1.01,1.46,1.9,2.32,2.74,3.17,3.58,3.99,4.37,4.74,5.09,5.44,5.77,6.08,6.39,6.68,6.97,7.25,7.52,7.78,8.03,8.27,8.44
E02004435,MW,0,0,0,0,0,0,0.02,0.06,0.1,0.14,0.18,0.22,0.26,0.31,0.35,0.39,0.42,0.46,0.49,0.53,0.56,0.59,0.62,0.65,0.67,0.7,0.73,0.75,0.78,0.8,0.82
E02004438,MW,0,0,0,0,0,0,0.02,0.05,0.08,0.12,0.15,0.19,0.22,0.25,0.29,0.32,0.35,0.38,0.41,0.44,0.46,0.49,0.51,0.54,0.56,0.58,0.6,0.63,0.65,0.66,0.68
E02004436,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004437,MW,0,0,0,0,0,0,0.02,0.05,0.09,0.13,0.17,0.21,0.25,0.29,0.33,0.36,0.4,0.43,0.47,0.5,0.53,0.56,0.58,0.61,0.64,0.66,0.69,0.71,0.73,0.76,0.77
E02004444,MW,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.2,0.22,0.24,0.25,0.27,0.29,0.31,0.33,0.34,0.36,0.38,0.39,0.41,0.42,0.44,0.45,0.46,0.47,0.49,0.5,0.51,0.52,0.53,0.54
E02004439,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004440,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004443,MW,0,0,0,0,0,0,0.04,0.1,0.17,0.24,0.32,0.38,0.45,0.52,0.59,0.66,0.72,0.78,0.84,0.9,0.95,1.01,1.06,1.11,1.15,1.2,1.24,1.29,1.33,1.37,1.4
E02004445,MW,0,0.05,0.09,0.14,0.19,0.23,0.41,0.64,0.94,1.26,1.57,1.87,2.16,2.47,2.76,3.04,3.32,3.57,3.82,4.07,4.3,4.52,4.74,4.94,5.14,5.34,5.53,5.72,5.89,6.06,6.19
E02004434,MW,0,0,0,0,0,0,0.41,0.94,1.65,2.39,3.11,3.79,4.48,5.18,5.86,6.52,7.15,7.74,8.33,8.89,9.43,9.95,10.44,10.92,11.39,11.84,12.29,12.72,13.12,13.52,13.8
E02004441,MW,0.21,0.21,0.21,0.21,0.21,0.21,0.23,0.26,0.3,0.34,0.38,0.42,0.45,0.49,0.53,0.56,0.6,0.63,0.66,0.69,0.72,0.75,0.77,0.8,0.83,0.85,0.87,0.9,0.92,0.94,0.96
E02004442,MW,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.09,0.09,0.1,0.1,0.1,0.11,0.11,0.12,0.12
E02004431,MW,0,0.04,0.08,0.13,0.17,0.21,0.36,0.56,0.82,1.1,1.37,1.62,1.87,2.13,2.39,2.63,2.87,3.09,3.3,3.51,3.71,3.9,4.09,4.27,4.44,4.61,4.78,4.93,5.09,5.23,5.34
E02004428,MW,0,0,0,0,0,0,0.03,0.07,0.12,0.17,0.22,0.27,0.32,0.37,0.42,0.46,0.51,0.55,0.59,0.63,0.67,0.71,0.74,0.78,0.81,0.84,0.87,0.9,0.93,0.96,0.98
E02004430,MW,0,0,0,0,0,0,0.07,0.17,0.3,0.43,0.56,0.69,0.81,0.93,1.06,1.18,1.29,1.4,1.5,1.6,1.7,1.8,1.89,1.97,2.06,2.14,2.22,2.3,2.37,2.44,2.49
E02004458,MW,0,0,0,0,0,0,0.17,0.38,0.67,0.98,1.27,1.55,1.83,2.11,2.39,2.66,2.92,3.16,3.4,3.63,3.85,4.06,4.27,4.46,4.65,4.84,5.02,5.2,5.36,5.52,5.64
E02004463,MW,0,0,0,0,0,0,0.2,0.46,0.8,1.17,1.52,1.85,2.19,2.53,2.86,3.18,3.49,3.78,4.07,4.34,4.6,4.86,5.1,5.34,5.56,5.79,6,6.21,6.41,6.6,6.74
E02004452,MW,0,0,0,0,0,0,0.33,0.77,1.35,1.95,2.55,3.11,3.67,4.24,4.8,5.34,5.85,6.34,6.81,7.27,7.72,8.14,8.55,8.94,9.32,9.69,10.06,10.41,10.74,11.06,11.3
E02004454,MW,0,0.07,0.13,0.2,0.26,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
E02004453,MW,0,0,0,0,0,0,0,0.01,0.02,0.03,0.04,0.04,0.05,0.06,0.07,0.07,0.08,0.09,0.09,0.1,0.11,0.11,0.12,0.12,0.13,0.13,0.14,0.14,0.15,0.15,0.16
E02004457,MW,25.94,36.27,46.6,56.93,67.26,77.59,77.82,78.11,78.5,78.91,79.31,79.68,80.06,80.45,80.82,81.19,81.53,81.86,82.18,82.49,82.79,83.08,83.35,83.62,83.87,84.12,84.37,84.6,84.83,85.05,85.2
E02004460,MW,0.24,0.24,0.24,0.24,0.24,0.24,0.26,0.28,0.31,0.34,0.37,0.4,0.43,0.46,0.49,0.52,0.55,0.57,0.6,0.62,0.65,0.67,0.69,0.71,0.73,0.75,0.77,0.79,0.81,0.82,0.84
E02004455,MW,0,0,0,0,0,0,0.16,0.36,0.64,0.92,1.2,1.46,1.73,2,2.26,2.51,2.76,2.99,3.21,3.43,3.64,3.84,4.03,4.21,4.39,4.57,4.74,4.91,5.06,5.22,5.32
E02004456,MW,0,0.04,0.08,0.13,0.17,0.21,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.47,0.49,0.51,0.52,0.54,0.55,0.56,0.58,0.59,0.6,0.61,0.62
E02004446,MW,0.19,0.19,0.19,0.19,0.19,0.19,0.33,0.51,0.76,1.01,1.26,1.49,1.73,1.97,2.2,2.43,2.65,2.85,3.05,3.24,3.43,3.61,3.78,3.94,4.1,4.26,4.41,4.56,4.7,4.83,4.93
E02004459,MW,0,0,0,0,0,0,0.26,0.59,1.04,1.5,1.96,2.39,2.82,3.26,3.69,4.1,4.5,4.88,5.24,5.59,5.93,6.26,6.58,6.88,7.17,7.46,7.74,8.01,8.26,8.51,8.69
E02004448,MW,0,0,0,0,0,0,0.52,1.2,2.11,3.05,3.98,4.85,5.72,6.62,7.49,8.33,9.13,9.9,10.64,11.36,12.05,12.71,13.35,13.96,14.55,15.14,15.71,16.25,16.78,17.28,17.64
E02004449,MW,0,0,0,0,0,0,0.03,0.06,0.1,0.15,0.2,0.24,0.28,0.33,0.37,0.41,0.45,0.49,0.53,0.56,0.6,0.63,0.66,0.69,0.72,0.75,0.78,0.81,0.83,0.86,0.87
E02004451,MW,1.18,1.18,1.18,1.18,1.18,1.18,1.36,1.6,1.93,2.26,2.59,2.9,3.21,3.52,3.83,4.13,4.41,4.69,4.95,5.2,5.45,5.68,5.91,6.12,6.33,6.54,6.74,6.94,7.12,7.3,7.43
E02004447,MW,0,0,0,0,0,0,0.77,1.76,3.09,4.48,5.85,7.13,8.42,9.72,11.01,12.25,13.43,14.55,15.64,16.69,17.71,18.69,19.62,20.52,21.39,22.25,23.09,23.89,24.66,25.4,25.93
E02004450,MW,0,0,0,0,0,0,0.88,2.01,3.53,5.12,6.67,8.14,9.6,11.1,12.56,13.97,15.32,16.6,17.85,19.05,20.21,21.32,22.39,23.42,24.41,25.39,26.35,27.26,28.14,28.98,29.58
E02004462,MW,0,0.04,0.08,0.13,0.17,0.21,0.21,0.22,0.22,0.23,0.23,0.23,0.24,0.24,0.25,0.25,0.26,0.26,0.26,0.27,0.27,0.27,0.28,0.28,0.28,0.29,0.29,0.29,0.29,0.3,0.3
E02004461,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004467,MW,0,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.09,0.09,0.09,0.1,0.1,0.1
E02004470,MW,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05
E02004471,MW,0,0,0,0,0,0,0.1,0.24,0.42,0.6,0.79,0.96,1.14,1.31,1.48,1.65,1.81,1.96,2.11,2.25,2.39,2.52,2.65,2.77,2.89,3,3.11,3.22,3.33,3.43,3.5
E02004469,MW,0,0,0,0,0,0,0.1,0.23,0.41,0.59,0.77,0.94,1.11,1.28,1.45,1.62,1.77,1.92,2.06,2.2,2.34,2.46,2.59,2.71,2.82,2.94,3.05,3.15,3.25,3.35,3.42
E02004464,MW,0,0,0,0,0,0,0.51,1.18,2.07,2.99,3.9,4.76,5.62,6.49,7.35,8.18,8.97,9.72,10.45,11.15,11.83,12.48,13.1,13.71,14.29,14.86,15.42,15.95,16.47,16.96,17.31
E02004472,MW,0,0,0,0,0,0,0.15,0.34,0.6,0.87,1.14,1.38,1.63,1.89,2.14,2.38,2.61,2.83,3.04,3.24,3.44,3.63,3.81,3.99,4.16,4.32,4.48,4.64,4.79,4.93,5.04
E02004468,MW,0,0,0,0,0,0,0.08,0.17,0.31,0.44,0.58,0.71,0.83,0.96,1.09,1.21,1.33,1.44,1.55,1.65,1.75,1.85,1.94,2.03,2.12,2.2,2.28,2.36,2.44,2.51,2.57
E02004466,MW,0,0,0,0,0,0,0.15,0.34,0.6,0.86,1.13,1.37,1.62,1.87,2.12,2.36,2.59,2.8,3.01,3.21,3.41,3.6,3.78,3.95,4.12,4.28,4.45,4.6,4.75,4.89,4.99
E02004465,MW,0,0,0,0,0,0,0.7,1.61,2.82,4.09,5.33,6.5,7.67,8.86,10.03,11.16,12.24,13.26,14.26,15.22,16.14,17.03,17.89,18.71,19.5,20.28,21.04,21.78,22.48,23.15,23.63
E02004475,MW,0,0,0,0,0,0,0.02,0.04,0.07,0.11,0.14,0.17,0.2,0.23,0.26,0.29,0.32,0.35,0.37,0.4,0.42,0.44,0.47,0.49,0.51,0.53,0.55,0.57,0.59,0.6,0.62
E02004476,MW,0,0,0,0,0,0,0.02,0.04,0.06,0.09,0.12,0.14,0.17,0.2,0.22,0.25,0.27,0.29,0.32,0.34,0.36,0.38,0.4,0.41,0.43,0.45,0.47,0.48,0.5,0.51,0.52
E02004479,MW,0,0,0,0,0,0,0.04,0.09,0.16,0.23,0.3,0.36,0.43,0.49,0.56,0.62,0.68,0.74,0.79,0.85,0.9,0.95,1,1.04,1.09,1.13,1.17,1.21,1.25,1.29,1.32
E02004478,MW,0,0,0,0,0,0,0.03,0.07,0.12,0.17,0.23,0.28,0.33,0.38,0.43,0.48,0.52,0.57,0.61,0.65,0.69,0.73,0.76,0.8,0.83,0.86,0.9,0.93,0.96,0.99,1.01
E02004483,MW,0,0,0,0,0,0,0.02,0.06,0.1,0.14,0.18,0.22,0.27,0.31,0.35,0.39,0.42,0.46,0.49,0.53,0.56,0.59,0.62,0.65,0.67,0.7,0.73,0.75,0.78,0.8,0.82
E02004482,MW,0,0,0,0,0,0,0.21,0.47,0.83,1.2,1.56,1.9,2.25,2.6,2.94,3.27,3.58,3.88,4.17,4.46,4.73,4.99,5.24,5.48,5.71,5.94,6.16,6.38,6.58,6.78,6.92
E02004480,MW,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.09,0.1,0.11,0.12,0.12,0.13,0.14,0.14,0.15,0.16,0.16,0.17,0.17,0.18,0.18
E02004484,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004481,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004474,MW,0,0,0,0,0,0,0.13,0.29,0.52,0.75,0.98,1.19,1.41,1.62,1.84,2.04,2.24,2.43,2.61,2.79,2.96,3.12,3.28,3.43,3.57,3.72,3.86,3.99,4.12,4.24,4.33
E02004473,MW,0,0,0,0,0,0,0,0.01,0.02,0.03,0.04,0.05,0.05,0.06,0.07,0.08,0.09,0.09,0.1,0.11,0.11,0.12,0.13,0.13,0.14,0.14,0.15,0.15,0.16,0.16,0.17
E02004477,MW,0,0,0,0,0,0,0.1,0.23,0.41,0.59,0.77,0.94,1.11,1.28,1.45,1.62,1.77,1.92,2.06,2.2,2.34,2.47,2.59,2.71,2.82,2.94,3.05,3.15,3.25,3.35,3.42
E02004500,MW,1.25,1.25,1.25,1.25,1.25,1.25,2.06,3.11,4.52,5.99,7.43,8.79,10.15,11.54,12.89,14.2,15.45,16.64,17.8,18.91,19.98,21.02,22.01,22.96,23.88,24.79,25.68,26.52,27.34,28.12,28.68
E02004489,MW,0,0,0,0,0,0,0.32,0.73,1.28,1.85,2.42,2.95,3.48,4.02,4.55,5.06,5.55,6.02,6.47,6.9,7.32,7.73,8.11,8.49,8.85,9.2,9.55,9.88,10.2,10.5,10.72
E02004485,MW,0,0,0,0,0,0,0.32,0.74,1.31,1.89,2.47,3.01,3.55,4.1,4.64,5.17,5.66,6.14,6.6,7.04,7.47,7.88,8.28,8.66,9.02,9.39,9.74,10.08,10.4,10.71,10.94
E02004486,MW,0,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.1,0.1,0.1,0.11,0.11
E02004492,MW,0.48,0.48,0.48,0.48,0.48,0.48,0.5,0.54,0.59,0.64,0.68,0.73,0.77,0.82,0.87,0.91,0.95,0.99,1.03,1.07,1.1,1.14,1.17,1.2,1.23,1.26,1.29,1.32,1.35,1.37,1.39
E02004497,MW,0,0,0,0,0,0,0.46,1.05,1.84,2.67,3.48,4.25,5.01,5.79,6.55,7.29,8,8.66,9.31,9.94,10.55,11.13,11.69,12.22,12.74,13.25,13.75,14.23,14.68,15.12,15.44
E02004487,MW,0,0,0,0,0,0,0.01,0.03,0.05,0.08,0.1,0.12,0.14,0.16,0.18,0.21,0.23,0.24,0.26,0.28,0.3,0.31,0.33,0.34,0.36,0.37,0.39,0.4,0.41,0.43,0.43
E02004495,MW,0,0,0,0,0,0,0.17,0.39,0.68,0.99,1.28,1.57,1.85,2.14,2.42,2.69,2.95,3.2,3.44,3.67,3.89,4.11,4.31,4.51,4.7,4.89,5.07,5.25,5.42,5.58,5.7
E02004501,MW,0,0,0,0,0,0,0.29,0.67,1.18,1.7,2.22,2.71,3.2,3.69,4.18,4.65,5.1,5.53,5.94,6.34,6.72,7.1,7.45,7.79,8.12,8.45,8.77,9.07,9.36,9.64,9.85
E02004496,MW,0,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.1,0.1,0.1,0.11,0.11
E02004499,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004498,MW,0,0,0,0,0,0,0.04,0.08,0.15,0.21,0.27,0.33,0.39,0.46,0.52,0.57,0.63,0.68,0.73,0.78,0.83,0.88,0.92,0.96,1,1.04,1.08,1.12,1.16,1.19,1.22
E02004493,MW,0,0,0,0,0,0,0.01,0.01,0.02,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.11,0.12,0.13,0.14,0.15,0.15,0.16,0.17,0.17,0.18,0.19,0.19,0.2,0.2
E02004494,MW,0.94,0.94,0.94,0.94,0.94,0.94,0.95,0.95,0.96,0.96,0.97,0.97,0.98,0.99,0.99,1,1,1.01,1.01,1.01,1.02,1.02,1.03,1.03,1.03,1.04,1.04,1.04,1.05,1.05,1.05
E02004490,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004505,MW,0,0,0,0,0,0,0.77,1.77,3.1,4.49,5.85,7.14,8.43,9.74,11.02,12.26,13.44,14.57,15.66,16.71,17.73,18.71,19.65,20.55,21.42,22.28,23.12,23.92,24.69,25.43,25.96
E02004502,MW,0.24,0.24,0.24,0.24,0.24,0.24,1.59,3.34,5.68,8.12,10.51,12.77,15.03,17.33,19.58,21.76,23.83,25.81,27.72,29.57,31.36,33.07,34.72,36.3,37.83,39.34,40.81,42.22,43.57,44.86,45.8
E02004504,MW,0,0,0,0,0,0,0.1,0.23,0.4,0.57,0.75,0.91,1.07,1.24,1.41,1.56,1.72,1.86,2,2.13,2.26,2.39,2.51,2.62,2.73,2.84,2.95,3.05,3.15,3.24,3.31
E02004503,MW,0,0,0,0,0,0,0.2,0.46,0.81,1.17,1.52,1.86,2.19,2.53,2.86,3.19,3.49,3.79,4.07,4.34,4.61,4.86,5.11,5.34,5.57,5.79,6.01,6.22,6.42,6.61,6.75
E02004488,MW,0,0,0,0,0,0,0.02,0.04,0.07,0.1,0.14,0.16,0.19,0.22,0.25,0.28,0.31,0.34,0.36,0.39,0.41,0.43,0.45,0.47,0.49,0.51,0.53,0.55,0.57,0.59,0.6
E02004491,MW,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.11,0.12,0.13,0.13,0.14,0.15,0.15,0.16,0.17,0.17,0.18,0.18,0.19
E02004523,MW,0,0,0,0,0,0,0.03,0.07,0.12,0.18,0.23,0.28,0.33,0.38,0.43,0.48,0.53,0.57,0.62,0.66,0.7,0.74,0.77,0.81,0.84,0.88,0.91,0.94,0.97,1,1.02
E02004524,MW,0,0,0,0,0,0,2.27,5.22,9.15,13.25,17.28,21.08,24.88,28.75,32.54,36.2,39.69,43.01,46.24,49.35,52.35,55.24,58.01,60.67,63.24,65.78,68.25,70.62,72.9,75.07,76.64
E02004512,MW,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.11,0.12,0.13,0.13,0.14,0.15,0.15,0.16,0.17,0.17,0.18,0.18,0.19
E02004518,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004515,MW,0,0,0,0,0,0,0.24,0.55,0.97,1.41,1.84,2.24,2.65,3.06,3.46,3.85,4.22,4.58,4.92,5.25,5.57,5.88,6.17,6.46,6.73,7,7.26,7.52,7.76,7.99,8.16
E02004506,MW,0.77,0.77,0.77,0.77,0.77,0.77,0.83,0.92,1.03,1.15,1.27,1.38,1.49,1.6,1.71,1.81,1.92,2.01,2.1,2.19,2.28,2.36,2.44,2.52,2.6,2.67,2.74,2.81,2.88,2.94,2.98
E02004521,MW,0.19,0.19,0.19,0.19,0.19,0.19,0.31,0.46,0.66,0.87,1.08,1.27,1.47,1.66,1.86,2.05,2.23,2.4,2.56,2.72,2.87,3.02,3.16,3.3,3.43,3.56,3.69,3.81,3.93,4.04,4.12
E02004508,MW,0,0,0,0,0,0,0.15,0.34,0.6,0.87,1.14,1.39,1.64,1.89,2.14,2.38,2.61,2.83,3.04,3.25,3.45,3.63,3.82,3.99,4.16,4.33,4.49,4.65,4.8,4.94,5.04
E02004507,MW,0,0,0,0,0,0,0.04,0.08,0.15,0.21,0.28,0.34,0.4,0.46,0.52,0.58,0.64,0.69,0.74,0.79,0.84,0.89,0.93,0.97,1.02,1.06,1.1,1.13,1.17,1.21,1.23
E02004514,MW,0,0,0,0,0,0,0.05,0.11,0.19,0.27,0.35,0.43,0.51,0.58,0.66,0.74,0.81,0.87,0.94,1,1.06,1.12,1.18,1.23,1.29,1.34,1.39,1.44,1.48,1.53,1.56
E02004509,MW,0.24,0.27,0.31,0.34,0.37,0.41,0.44,0.48,0.53,0.58,0.63,0.68,0.73,0.78,0.83,0.88,0.93,0.97,1.01,1.05,1.09,1.13,1.17,1.2,1.24,1.27,1.3,1.33,1.36,1.39,1.41
E02004516,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004519,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004513,MW,0,0.14,0.27,0.41,0.55,0.69,0.69,0.7,0.7,0.71,0.72,0.73,0.74,0.74,0.75,0.76,0.77,0.77,0.78,0.79,0.79,0.8,0.81,0.81,0.82,0.82,0.83,0.83,0.84,0.84,0.84
E02006922,MW,0,0,0,0,0,0,0.03,0.07,0.12,0.17,0.22,0.27,0.32,0.37,0.42,0.46,0.51,0.55,0.59,0.63,0.67,0.71,0.74,0.78,0.81,0.84,0.88,0.91,0.94,0.96,0.98
E02004520,MW,0,0,0,0,0,0,0.04,0.1,0.17,0.24,0.31,0.38,0.45,0.52,0.59,0.66,0.72,0.78,0.84,0.9,0.95,1.01,1.06,1.11,1.15,1.2,1.24,1.29,1.33,1.37,1.4
E02004517,MW,0,0,0,0,0,0,0.06,0.15,0.26,0.37,0.49,0.59,0.7,0.81,0.92,1.02,1.12,1.21,1.3,1.39,1.48,1.56,1.64,1.71,1.78,1.85,1.92,1.99,2.06,2.12,2.16
E02004525,MW,0.19,0.22,0.24,0.27,0.3,0.32,0.42,0.55,0.73,0.91,1.09,1.26,1.43,1.61,1.78,1.94,2.09,2.24,2.39,2.53,2.66,2.79,2.91,3.03,3.15,3.26,3.37,3.48,3.58,3.67,3.75
E02004526,MW,0,0,0,0,0,0,0.06,0.14,0.24,0.35,0.46,0.56,0.66,0.76,0.86,0.96,1.05,1.14,1.23,1.31,1.39,1.47,1.54,1.61,1.68,1.75,1.81,1.88,1.94,1.99,2.04
E02004522,MW,0,0,0,0,0,0,0.12,0.27,0.47,0.68,0.88,1.08,1.27,1.47,1.66,1.85,2.03,2.2,2.36,2.52,2.67,2.82,2.96,3.1,3.23,3.36,3.48,3.61,3.72,3.83,3.91
E02004528,MW,0,0,0,0,0,0,0.59,1.36,2.38,3.44,4.49,5.48,6.46,7.47,8.45,9.41,10.31,11.18,12.01,12.82,13.6,14.35,15.07,15.77,16.43,17.09,17.74,18.35,18.94,19.51,19.92
E02004541,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004542,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004530,MW,0,0,0,0,0,0,0.2,0.46,0.81,1.17,1.53,1.87,2.21,2.55,2.88,3.21,3.52,3.81,4.1,4.37,4.64,4.9,5.14,5.38,5.61,5.83,6.05,6.26,6.46,6.65,6.79
E02004532,MW,0,0,0,0,0,0,0.11,0.24,0.43,0.62,0.81,0.98,1.16,1.34,1.52,1.69,1.85,2.01,2.16,2.3,2.44,2.58,2.71,2.83,2.95,3.07,3.19,3.3,3.4,3.51,3.58
E02004531,MW,0,0,0,0,0,0,0.07,0.15,0.27,0.39,0.5,0.61,0.72,0.84,0.95,1.05,1.15,1.25,1.34,1.43,1.52,1.61,1.69,1.76,1.84,1.91,1.98,2.05,2.12,2.18,2.23
E02004543,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004527,MW,0,0,0,0,0,0,0.03,0.07,0.13,0.19,0.25,0.3,0.35,0.41,0.46,0.51,0.56,0.61,0.66,0.7,0.74,0.78,0.82,0.86,0.9,0.93,0.97,1,1.04,1.07,1.09
E02004529,MW,0,0,0,0,0,0,0.98,2.25,3.95,5.72,7.46,9.1,10.74,12.41,14.05,15.63,17.14,18.57,19.96,21.3,22.6,23.84,25.04,26.19,27.3,28.4,29.46,30.49,31.47,32.41,33.09
E02004536,MW,0,0,0,0,0,0,0.2,0.46,0.81,1.18,1.54,1.88,2.21,2.56,2.9,3.22,3.53,3.83,4.11,4.39,4.66,4.92,5.16,5.4,5.63,5.85,6.07,6.28,6.49,6.68,6.82
E02004539,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004537,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004540,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004538,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004535,MW,0.24,0.24,0.24,0.24,0.24,0.24,0.9,1.76,2.9,4.1,5.27,6.38,7.49,8.61,9.72,10.78,11.8,12.77,13.71,14.61,15.49,16.33,17.14,17.91,18.66,19.4,20.12,20.81,21.47,22.11,22.56
E02004534,MW,0,0,0,0,0,0,0.01,0.03,0.05,0.07,0.09,0.11,0.13,0.15,0.17,0.19,0.21,0.23,0.25,0.26,0.28,0.29,0.31,0.32,0.34,0.35,0.36,0.38,0.39,0.4,0.41
E02004533,MW,0,0,0,0,0,0,0.01,0.03,0.05,0.07,0.09,0.11,0.13,0.15,0.17,0.19,0.21,0.23,0.24,0.26,0.27,0.29,0.3,0.32,0.33,0.34,0.36,0.37,0.38,0.39,0.4
E02004549,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004551,MW,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
